"name","label","class","n_missing","pct_missing"
"ta26_3","TA26_3 - What was your experience of the conversation? - It was routine","haven_labelled/vctrs_vctr/double",440970,99.9
"ta26_4","TA26_4 - What was your experience of the conversation? - It felt awkward","haven_labelled/vctrs_vctr/double",440970,99.9
"ta26_5","TA26_5 - What was your experience of the conversation? - It was frustrating","haven_labelled/vctrs_vctr/double",440970,99.9
"ta26_6","TA26_6 - What was your experience of the conversation? - It felt judgmental","haven_labelled/vctrs_vctr/double",440970,99.9
"ta27_1","TA27_1 - Did the conversation affect you in any way? - It had no effect at all","haven_labelled/vctrs_vctr/double",440970,99.9
"ta27_2","TA27_2 - Did the conversation affect you in any way? - It made me think about my drinking","haven_labelled/vctrs_vctr/double",440970,99.9
"ta27_3","TA27_3 - Did the conversation affect you in any way? - It gave me a better understanding of alcohol's health risks","haven_labelled/vctrs_vctr/double",440970,99.9
"ta27_4","TA27_4 - Did the conversation affect you in any way? - It led to an increase in my drinking","haven_labelled/vctrs_vctr/double",440970,99.9
"ta27_5","TA27_5 - Did the conversation affect you in any way? - It led to an reduction in my drinking","haven_labelled/vctrs_vctr/double",440970,99.9
"ta27_6","TA27_6 - Did the conversation affect you in any way? - It made me think about a friend's drinking","haven_labelled/vctrs_vctr/double",440970,99.9
"ta47_01_banded","TA47_01 - On how many days, if any, did you personally drink a drink containing alcohol in the last four weeks?","haven_labelled/vctrs_vctr/double",400683,90.8
"ta47_01_num","TA47_01 - On how many days, if any, did you personally drink a drink containing alcohol in the last four weeks?","haven_labelled/vctrs_vctr/double",415552,94.1
"ta47_02_banded","TA47_02 - What was the maximum number of units you personally consumed on any one day when drinking an alcoholic drink or drinks in the last four weeks?","haven_labelled/vctrs_vctr/double",418078,94.7
"ta47_02_num","TA47_02 - What was the maximum number of units you personally consumed on any one day when drinking an alcoholic drink or drinks in the last four weeks?","haven_labelled/vctrs_vctr/double",419017,94.9
"ta47_03_1","TA47_03_1 - [ta47_02] units?","haven_labelled/vctrs_vctr/double",419673,95.1
"ta47_03_10","TA47_03_10 - 3-4 units?","haven_labelled/vctrs_vctr/double",427925,96.9
"ta47_03_11","TA47_03_11 - 1-2 units?","haven_labelled/vctrs_vctr/double",421095,95.4
"ta47_03_2","TA47_03_2 - 51-60 units?","haven_labelled/vctrs_vctr/double",441479,100
"ta47_03_3","TA47_03_3 - 41-50 units?","haven_labelled/vctrs_vctr/double",441461,100
"ta47_03_4","TA47_03_4 - 31-40 units?","haven_labelled/vctrs_vctr/double",441375,100
"ta47_03_5","TA47_03_5 - 21-30 units?","haven_labelled/vctrs_vctr/double",441026,99.9
"ta47_03_6","TA47_03_6 - 16-20 units?","haven_labelled/vctrs_vctr/double",440267,99.7
"ta47_03_7","TA47_03_7 - 11-15 units?","haven_labelled/vctrs_vctr/double",438431,99.3
"ta47_03_8","TA47_03_8 - 8-10 units?","haven_labelled/vctrs_vctr/double",436345,98.8
"ta47_03_9","TA47_03_9 - 5-7 units?","haven_labelled/vctrs_vctr/double",432325,97.9
"ta47_03_dk","TA47_03  Don't Know","haven_labelled/vctrs_vctr/double",400670,90.8
"ta47_03_ref","TA47_03  Refused","haven_labelled/vctrs_vctr/double",400670,90.8
"ta47_04","TA47_04 - Before this interview, have you ever heard of there being a recommended maximum number of alcohol units people should drink in a day or a week?","haven_labelled/vctrs_vctr/double",402175,91.1
"ta47_05x1","TA47_05X1 - How many units per day or per week is the drinking guideline for men/women?","haven_labelled/vctrs_vctr/double",407383,92.3
"ta47_05x2","TA47_05X2 - How many units per day or per week is the drinking guideline for ....?","haven_labelled/vctrs_vctr/double",408506,92.5
"ta47_06_1","TA47_06 - In which of the following places, if any, have you seen, read or heard this drinking guideline figure mentioned in the last month?","haven_labelled/vctrs_vctr/double",409174,92.7
"ta47_06_10","TA47_06 - In which of the following places, if any, have you seen, read or heard this drinking guideline figure mentioned in the last month?","haven_labelled/vctrs_vctr/double",409174,92.7
"ta47_06_11","TA47_06 - In which of the following places, if any, have you seen, read or heard this drinking guideline figure mentioned in the last month?","haven_labelled/vctrs_vctr/double",409185,92.7
"ta47_06_12","TA47_06 - In which of the following places, if any, have you seen, read or heard this drinking guideline figure mentioned in the last month?","haven_labelled/vctrs_vctr/double",409174,92.7
"ta47_06_13","TA47_06 - In which of the following places, if any, have you seen, read or heard this drinking guideline figure mentioned in the last month?","haven_labelled/vctrs_vctr/double",409174,92.7
"ta47_06_14","TA47_06 - In which of the following places, if any, have you seen, read or heard this drinking guideline figure mentioned in the last month?","haven_labelled/vctrs_vctr/double",409174,92.7
"ta47_06_15","TA47_06 - In which of the following places, if any, have you seen, read or heard this drinking guideline figure mentioned in the last month?","haven_labelled/vctrs_vctr/double",409174,92.7
"ta47_06_16","TA47_06 - In which of the following places, if any, have you seen, read or heard this drinking guideline figure mentioned in the last month?","haven_labelled/vctrs_vctr/double",410687,93
"ta47_06_2","TA47_06 - In which of the following places, if any, have you seen, read or heard this drinking guideline figure mentioned in the last month?","haven_labelled/vctrs_vctr/double",409174,92.7
"ta47_06_3","TA47_06 - In which of the following places, if any, have you seen, read or heard this drinking guideline figure mentioned in the last month?","haven_labelled/vctrs_vctr/double",409174,92.7
"ta47_06_4","TA47_06 - In which of the following places, if any, have you seen, read or heard this drinking guideline figure mentioned in the last month?","haven_labelled/vctrs_vctr/double",409174,92.7
"ta47_06_5","TA47_06 - In which of the following places, if any, have you seen, read or heard this drinking guideline figure mentioned in the last month?","haven_labelled/vctrs_vctr/double",409174,92.7
"ta47_06_6","TA47_06 - In which of the following places, if any, have you seen, read or heard this drinking guideline figure mentioned in the last month?","haven_labelled/vctrs_vctr/double",409174,92.7
"ta47_06_7","TA47_06 - In which of the following places, if any, have you seen, read or heard this drinking guideline figure mentioned in the last month?","haven_labelled/vctrs_vctr/double",409174,92.7
"ta47_06_8","TA47_06 - In which of the following places, if any, have you seen, read or heard this drinking guideline figure mentioned in the last month?","haven_labelled/vctrs_vctr/double",409174,92.7
"ta47_06_9","TA47_06 - In which of the following places, if any, have you seen, read or heard this drinking guideline figure mentioned in the last month?","haven_labelled/vctrs_vctr/double",409174,92.7
"ta47_07","TA47_07 - What do you think is the most number of units you can personally drink in a day on a regular basis  before it does significant harm to your health?","haven_labelled/vctrs_vctr/double",415167,94
"ta47_08","TA47_08 - On a scale of 1 to 7, where 1 means extremely difficult and 7 means extremely easy, how easy or","haven_labelled/vctrs_vctr/double",415167,94
"ta47_09","TA47_09 - How often, if at all, do you keep track of how many units of alcohol you personally drink each","haven_labelled/vctrs_vctr/double",415167,94
"ta47_10","TA47_10 - On a scale of 1 to 7, where 1 means extremely difficult and 7 means extremely easy, how easy or","haven_labelled/vctrs_vctr/double",415167,94
"ta47_11","TA47_11 - Do you know where to go if you wanted advice or information on how to cut down on your drinking of alcoholic drinks?","haven_labelled/vctrs_vctr/double",415167,94
"ta47_12","TA47_12 - On a scale of 1 to 5 where 1 means not at all concerned and 5 means definitely concerned, nowadays","haven_labelled/vctrs_vctr/double",415167,94
"ta47_13","TA47_13 - To what extent do you want to avoid drinking more than is good for you rather than just thinking","haven_labelled/vctrs_vctr/double",415167,94
"ta47_14","TA47_14 - To what extent are you actively trying to avoid drinking more alcohol than is good for you?","haven_labelled/vctrs_vctr/double",415167,94
"ta47_15","TA47_15 - To what extent do you want  to keep your drinking within safe limits?  Please give your answer on a","haven_labelled/vctrs_vctr/double",415167,94
"ta47_16","TA47_16 - To what extent do you intend to keep your drinking within safe limits?  Please give your answer on","haven_labelled/vctrs_vctr/double",415167,94
"ta_selfcomp","TA module completion","haven_labelled/vctrs_vctr/double",439859,99.6
"taadopt_1","TA.ADOPT_1 - Health care providers (doctors, nurses, etc.) should routinely ask about patientsâ€™ alcohol consumption","haven_labelled/vctrs_vctr/double",438004,99.2
"taadopt_2","TA.ADOPT_2 - Health care providers should ask about patientsâ€™ alcohol consumption, but only if patients seek health care to discuss symptoms that could be rel","haven_labelled/vctrs_vctr/double",438004,99.2
"taadopt_3","TA.ADOPT_3 - Health care providers should ask about patientsâ€™ alcohol consumption, but only if the issue is brought up by the patient","haven_labelled/vctrs_vctr/double",438004,99.2
"taadopt_4","TA.ADOPT_4 - I believe people answer honestly when they are asked about their alcohol consumption at health care visits","haven_labelled/vctrs_vctr/double",438004,99.2
"taadopt_5","TA.ADOPT_5 - Alcohol consumption is a personal matter and not something health care providers should ask about","haven_labelled/vctrs_vctr/double",438004,99.2
"tac1_01","TAC1_01 - How many calories do you think the following alcoholic drinks contain? A medium glass of white wine (175ml 13% strength)","haven_labelled/vctrs_vctr/double",436501,98.9
"tac1_02","TAC1_02 - How many calories do you think the following alcoholic drinks contain? A pint of beer (568ml 4% strength)","haven_labelled/vctrs_vctr/double",436501,98.9
"tac1_03","TAC1_03 - How many calories do you think the following alcoholic drinks contain? A pint of cider (568ml, 4.5% strength)","haven_labelled/vctrs_vctr/double",436501,98.9
"tac1_04","TAC1_04 - How many calories do you think the following alcoholic drinks contain? A single measure of gin or vodka (25ml)","haven_labelled/vctrs_vctr/double",436501,98.9
"tac2_01","TAC2_01 - To what extent do you agree or disagree with the following statements? It should be a legal requirement that calorie information is provided on alcoho","haven_labelled/vctrs_vctr/double",436501,98.9
"tac2_02","TAC2_02 - To what extent do you agree or disagree with the following statements? It should be a legal requirement that calorie information is provided for alcoh","haven_labelled/vctrs_vctr/double",436501,98.9
"tac2_03","TAC2_03 - To what extent do you agree or disagree with the following statements? I would find calorie labelling on alcoholic drinks useful","haven_labelled/vctrs_vctr/double",436501,98.9
"tac31","TAC3 - If calorie information was provided on alcoholic drinks, which, if any, of the following would you do?: I would drink fewer alcoholic drinks","haven_labelled/vctrs_vctr/double",437766,99.2
"tac32","TAC3 - If calorie information was provided on alcoholic drinks, which, if any, of the following would you do?: I would drink less often","haven_labelled/vctrs_vctr/double",437766,99.2
"tac33","TAC3 - If calorie information was provided on alcoholic drinks, which, if any, of the following would you do?: I would choose lower calorie alcoholic drinks","haven_labelled/vctrs_vctr/double",437766,99.2
"tac34","TAC3 - If calorie information was provided on alcoholic drinks, which, if any, of the following would you do?: I would choose smaller serving sizes of alcoholic drinks","haven_labelled/vctrs_vctr/double",437766,99.2
"tac35","TAC3 - If calorie information was provided on alcoholic drinks, which, if any, of the following would you do?: I wouldn't change my drinking","haven_labelled/vctrs_vctr/double",437766,99.2
"tac36","TAC3 - If calorie information was provided on alcoholic drinks, which, if any, of the following would you do?: I would eat less (for example smaller meals or fewer snacks)","haven_labelled/vctrs_vctr/double",437766,99.2
"tac37","TAC3 - If calorie information was provided on alcoholic drinks, which, if any, of the following would you do?: I would do more exercise","haven_labelled/vctrs_vctr/double",437766,99.2
"tac38","TAC3 - If calorie information was provided on alcoholic drinks, which, if any, of the following would you do?: None of these","haven_labelled/vctrs_vctr/double",437766,99.2
"tac39","TAC3 - If calorie information was provided on alcoholic drinks, which, if any, of the following would you do?: Don't know","haven_labelled/vctrs_vctr/double",437766,99.2
"tac_audit2","TAC_AUDIT2 - If calorie information was provided on alcoholic drinks, how many standard drinks would you have on a typical day when you are drinking?","haven_labelled/vctrs_vctr/double",437766,99.2
"taecig","Use of ecig for temporary abstinence","numeric",10536,2.4
"tagum","Use of NRT gum for temporary abstinence","numeric",363873,82.4
"tainh","Use of NRT inhalator for temporary abstinence","numeric",363873,82.4
"taloz","Use of NRT lozenge for temporary abstinence","numeric",363873,82.4
"tanrt","Number of NRT used for temporary abstinence","numeric",5235,1.2
"tanrtc","Any use of NRT for temporary abstinence","numeric",5235,1.2
"taoth","Use of NRT other for temporary abstinence","numeric",363873,82.4
"tapat","Use of NRT patch for temporary abstinence","numeric",363873,82.4
"tastart","START TIME FOR TA MODULE (hhmmss)","numeric",164485,37.3
"tastarth","Start time for alcohol module in hours","numeric",164485,37.3
"tatime","TIME IN SECONDS TAKEN FOR TA MODULE","numeric",162789,36.9
"tel","Number types of telephone support cited","numeric",0,0
"tel1","Number types of telephone support cited in last quit attempt","numeric",38039,8.6
"telc","Used telephone support in past year","numeric",0,0
"tennet","TENURE NETS","haven_labelled/vctrs_vctr/double",301440,68.3
"tenure","TENURE","haven_labelled/vctrs_vctr/double",269935,61.1
"thinknon","Think of self as non-smoker","haven_labelled/vctrs_vctr/double",436534,98.9
"time_since_alcatt","TIME_SINCE_ALCATT - When did your most recent attempt to cut down on your drinking start? By most recent, we mean the","haven_labelled/vctrs_vctr/double",439241,99.5
"timeq","Time since most recent quit started (cleaned)","haven_labelled/vctrs_vctr/double",410755,93
"timeqc","Time since most recent quit started - 3 categories, 1m,1-6m,6m+","haven_labelled/vctrs_vctr/double",410755,93
"tiurge","Time spent with urges","numeric",348094,78.8
"tlfb_alcohol_friday","How many units of alcohol did you drink on Friday ?","haven_labelled/vctrs_vctr/double",427090,96.7
"tlfb_alcohol_monday","How many units of alcohol did you drink on Monday ?","haven_labelled/vctrs_vctr/double",427090,96.7
"tlfb_alcohol_saturday","How many units of alcohol did you drink on Saturday ?","haven_labelled/vctrs_vctr/double",427090,96.7
"tlfb_alcohol_sunday","How many units of alcohol did you drink on Sunday ?","haven_labelled/vctrs_vctr/double",427090,96.7
"tlfb_alcohol_thursday","How many units of alcohol did you drink on Thursday ?","haven_labelled/vctrs_vctr/double",427090,96.7
"tlfb_alcohol_tuesday","How many units of alcohol did you drink on Tuesday ?","haven_labelled/vctrs_vctr/double",427090,96.7
"tlfb_alcohol_wednesday","How many units of alcohol did you drink on Wednesday ?","haven_labelled/vctrs_vctr/double",427090,96.7
"tq2","TQ2 - How many cigarettes do/did you usually smoke?","haven_labelled/vctrs_vctr/double",435146,98.6
"tq2day","TQ2DAY - How many cigarettes do/did you usually smoke per day?","haven_labelled/vctrs_vctr/double",436070,98.8
"tq2day_num","TQ2DAY - How many cigarettes do/did you usually smoke per day?","numeric",434783,98.5
"tq2txt","TQ2TXT - text for Sq2","haven_labelled/vctrs_vctr/double",434795,98.5
"tq2week","TQ2WEEK - How many cigarettes do/did you usually smoke per week?","haven_labelled/vctrs_vctr/double",440578,99.8
"tq2week_num","TQ2WEEK - How many cigarettes do/did you usually smoke per week?","numeric",434783,98.5
"tq3","TQ3 - How many serious attempts to stop smoking have you made in the last 12 months?   By serious attempt I mean you decided that you would try to make sure you","haven_labelled/vctrs_vctr/double",435146,98.6
"tq3_num","TQ3 - How many serious attempts to stop smoking have you made in the last 12 months?","numeric",434783,98.5
"tq5a_1","TQ5A_1 - How long ago did your most recent serious quit attempt start? By most recent we mean the last time you tried to quit.","haven_labelled/vctrs_vctr/double",438818,99.4
"tq5a_2","TQ5A_2 - How long ago did your second most recent serious quit attempt start?","haven_labelled/vctrs_vctr/double",440686,99.8
"tq5a_3","TQ5A_3 - How long ago did your third most recent serious quit attempt start?","haven_labelled/vctrs_vctr/double",441196,99.9
"tq5b_1","TQ5B_1 - How long did your most recent serious quit attempt last before you went back to smoking?","haven_labelled/vctrs_vctr/double",438818,99.4
"tq5b_2","TQ5B_2 - How long did your second most recent serious quit attempt last before you went back to smoking?","haven_labelled/vctrs_vctr/double",440686,99.8
"tq5b_3","TQ5B_3 - How long did your third most recent serious quit attempt last before you went back to smoking?","haven_labelled/vctrs_vctr/double",441196,99.9
"tq5c_11","TQ5C_1 - Which, if any, of the following did you try to help you stop smoking during the most recent serious quit attempt?: Nicotine replacement product (eg. patches\gum\inhaler) without a prescription","haven_labelled/vctrs_vctr/double",438818,99.4
"tq5c_110","TQ5C_1 - Which, if any, of the following did you try to help you stop smoking during the most recent serious quit attempt?: Chewing gum (no nicotine)","haven_labelled/vctrs_vctr/double",438818,99.4
"tq5c_111","TQ5C_1 - Which, if any, of the following did you try to help you stop smoking during the most recent serious quit attempt?: Sweets","haven_labelled/vctrs_vctr/double",438818,99.4
"tq5c_112","TQ5C_1 - Which, if any, of the following did you try to help you stop smoking during the most recent serious quit attempt?: Don't know","haven_labelled/vctrs_vctr/double",438818,99.4
"tq5c_113","TQ5C_1 - Which, if any, of the following did you try to help you stop smoking during the most recent serious quit attempt?: None of these","haven_labelled/vctrs_vctr/double",438818,99.4
"tq5c_114","TQ5C_1 - Which, if any, of the following did you try to help you stop smoking during the most recent serious quit attempt?: Read a book or booklet","haven_labelled/vctrs_vctr/double",438818,99.4
"tq5c_115","TQ5C_1 - Which, if any, of the following did you try to help you stop smoking during the most recent serious quit attempt?: Other","haven_labelled/vctrs_vctr/double",438818,99.4
"tq5c_116","TQ5C_1 - Which, if any, of the following did you try to help you stop smoking during the most recent serious quit attempt?: Stop smoking app","haven_labelled/vctrs_vctr/double",438901,99.4
"tq5c_12","TQ5C_1 - Which, if any, of the following did you try to help you stop smoking during the most recent serious quit attempt?: Nicotine replacement product on prescription or given to you by a health professional","haven_labelled/vctrs_vctr/double",438818,99.4
"tq5c_13","TQ5C_1 - Which, if any, of the following did you try to help you stop smoking during the most recent serious quit attempt?: Zyban (bupropion)","haven_labelled/vctrs_vctr/double",438818,99.4
"tq5c_14","TQ5C_1 - Which, if any, of the following did you try to help you stop smoking during the most recent serious quit attempt?: Champix (varenicline)","haven_labelled/vctrs_vctr/double",438818,99.4
"tq5c_15","TQ5C_1 - Which, if any, of the following did you try to help you stop smoking during the most recent serious quit attempt?: Attended a Stop Smoking group","haven_labelled/vctrs_vctr/double",438818,99.4
"tq5c_16","TQ5C_1 - Which, if any, of the following did you try to help you stop smoking during the most recent serious quit attempt?: Attended one or more Stop Smoking one-to-one counselling\advice\support session\s","haven_labelled/vctrs_vctr/double",438818,99.4
"tq5c_17","TQ5C_1 - Which, if any, of the following did you try to help you stop smoking during the most recent serious quit attempt?: E-cigarette or other vaping device","haven_labelled/vctrs_vctr/double",438818,99.4
"tq5c_18","TQ5C_1 - Which, if any, of the following did you try to help you stop smoking during the most recent serious quit attempt?: Willpower - DO NOT","haven_labelled/vctrs_vctr/double",438818,99.4
"tq5c_19","TQ5C_1 - Which, if any, of the following did you try to help you stop smoking during the most recent serious quit attempt?: Water","haven_labelled/vctrs_vctr/double",438818,99.4
"tq5c_21","TQ5C_2 - Which, if any, of the following did you try to help you stop smoking during the second most recent serious quit attempt?: Nicotine replacement product (eg. patches\gum\inhaler) without a prescription","haven_labelled/vctrs_vctr/double",440686,99.8
"tq5c_210","TQ5C_2 - Which, if any, of the following did you try to help you stop smoking during the second most recent serious quit attempt?: Chewing gum (no nicotine)","haven_labelled/vctrs_vctr/double",440686,99.8
"tq5c_211","TQ5C_2 - Which, if any, of the following did you try to help you stop smoking during the second most recent serious quit attempt?: Sweets","haven_labelled/vctrs_vctr/double",440686,99.8
"tq5c_212","TQ5C_2 - Which, if any, of the following did you try to help you stop smoking during the second most recent serious quit attempt?: Don't know","haven_labelled/vctrs_vctr/double",440686,99.8
"tq5c_213","TQ5C_2 - Which, if any, of the following did you try to help you stop smoking during the second most recent serious quit attempt?: None of these","haven_labelled/vctrs_vctr/double",440686,99.8
"tq5c_214","TQ5C_2 - Which, if any, of the following did you try to help you stop smoking during the second most recent serious quit attempt?: Read a book or booklet","haven_labelled/vctrs_vctr/double",440686,99.8
"tq5c_215","TQ5C_2 - Which, if any, of the following did you try to help you stop smoking during the second most recent serious quit attempt?: Other","haven_labelled/vctrs_vctr/double",440686,99.8
"tq5c_216","TQ5C_2 - Which, if any, of the following did you try to help you stop smoking during the second most recent serious quit attempt?: Stop smoking app","haven_labelled/vctrs_vctr/double",440716,99.8
"tq5c_22","TQ5C_2 - Which, if any, of the following did you try to help you stop smoking during the second most recent serious quit attempt?: Nicotine replacement product on prescription or given to you by a health professional","haven_labelled/vctrs_vctr/double",440686,99.8
"tq5c_23","TQ5C_2 - Which, if any, of the following did you try to help you stop smoking during the second most recent serious quit attempt?: Zyban (bupropion)","haven_labelled/vctrs_vctr/double",440686,99.8
"tq5c_24","TQ5C_2 - Which, if any, of the following did you try to help you stop smoking during the second most recent serious quit attempt?: Champix (varenicline)","haven_labelled/vctrs_vctr/double",440686,99.8
"tq5c_25","TQ5C_2 - Which, if any, of the following did you try to help you stop smoking during the second most recent serious quit attempt?: Attended a Stop Smoking group","haven_labelled/vctrs_vctr/double",440686,99.8
"tq5c_26","TQ5C_2 - Which, if any, of the following did you try to help you stop smoking during the second most recent serious quit attempt?: Attended one or more Stop Smoking one-to-one counselling\advice\support session\s","haven_labelled/vctrs_vctr/double",440686,99.8
"tq5c_27","TQ5C_2 - Which, if any, of the following did you try to help you stop smoking during the second most recent serious quit attempt?: E-cigarette or other vaping device","haven_labelled/vctrs_vctr/double",440686,99.8
"tq5c_28","TQ5C_2 - Which, if any, of the following did you try to help you stop smoking during the second most recent serious quit attempt?: Willpower - DO NOT","haven_labelled/vctrs_vctr/double",440686,99.8
"tq5c_29","TQ5C_2 - Which, if any, of the following did you try to help you stop smoking during the second most recent serious quit attempt?: Water","haven_labelled/vctrs_vctr/double",440686,99.8
"tq5c_31","TQ5C_3 - Which, if any, of the following did you try to help you stop smoking during the third most recent serious quit attempt?: Nicotine replacement product (eg. patches\gum\inhaler) without a prescription","haven_labelled/vctrs_vctr/double",441196,99.9
"tq5c_310","TQ5C_3 - Which, if any, of the following did you try to help you stop smoking during the third most recent serious quit attempt?: Chewing gum (no nicotine)","haven_labelled/vctrs_vctr/double",441196,99.9
"tq5c_311","TQ5C_3 - Which, if any, of the following did you try to help you stop smoking during the third most recent serious quit attempt?: Sweets","haven_labelled/vctrs_vctr/double",441196,99.9
"tq5c_312","TQ5C_3 - Which, if any, of the following did you try to help you stop smoking during the third most recent serious quit attempt?: Don't know","haven_labelled/vctrs_vctr/double",441196,99.9
"tq5c_313","TQ5C_3 - Which, if any, of the following did you try to help you stop smoking during the third most recent serious quit attempt?: None of these","haven_labelled/vctrs_vctr/double",441196,99.9
"tq5c_314","TQ5C_3 - Which, if any, of the following did you try to help you stop smoking during the third most recent serious quit attempt?: Read a book or booklet","haven_labelled/vctrs_vctr/double",441196,99.9
"tq5c_315","TQ5C_3 - Which, if any, of the following did you try to help you stop smoking during the third most recent serious quit attempt?: Other","haven_labelled/vctrs_vctr/double",441196,99.9
"tq5c_316","TQ5C_3 - Which, if any, of the following did you try to help you stop smoking during the third most recent serious quit attempt?: Stop smoking app","haven_labelled/vctrs_vctr/double",441208,99.9
"tq5c_32","TQ5C_3 - Which, if any, of the following did you try to help you stop smoking during the third most recent serious quit attempt?: Nicotine replacement product on prescription or given to you by a health professional","haven_labelled/vctrs_vctr/double",441196,99.9
"tq5c_33","TQ5C_3 - Which, if any, of the following did you try to help you stop smoking during the third most recent serious quit attempt?: Zyban (bupropion)","haven_labelled/vctrs_vctr/double",441196,99.9
"tq5c_34","TQ5C_3 - Which, if any, of the following did you try to help you stop smoking during the third most recent serious quit attempt?: Champix (varenicline)","haven_labelled/vctrs_vctr/double",441196,99.9
"tq5c_35","TQ5C_3 - Which, if any, of the following did you try to help you stop smoking during the third most recent serious quit attempt?: Attended a Stop Smoking group","haven_labelled/vctrs_vctr/double",441196,99.9
"tq5c_36","TQ5C_3 - Which, if any, of the following did you try to help you stop smoking during the third most recent serious quit attempt?: Attended one or more Stop Smoking one-to-one counselling\advice\support session\s","haven_labelled/vctrs_vctr/double",441196,99.9
"tq5c_37","TQ5C_3 - Which, if any, of the following did you try to help you stop smoking during the third most recent serious quit attempt?: E-cigarette or other vaping device","haven_labelled/vctrs_vctr/double",441196,99.9
"tq5c_38","TQ5C_3 - Which, if any, of the following did you try to help you stop smoking during the third most recent serious quit attempt?: Willpower - DO NOT","haven_labelled/vctrs_vctr/double",441196,99.9
"tq5c_39","TQ5C_3 - Which, if any, of the following did you try to help you stop smoking during the third most recent serious quit attempt?: Water","haven_labelled/vctrs_vctr/double",441196,99.9
"tq5d_1","TQ5D_1 - Did you cut down the amount you smoked before trying to stop completely at your most recent serious quit attempt?","haven_labelled/vctrs_vctr/double",438818,99.4
"tq5d_2","TQ5D_2 - Did you cut down the amount you smoked before trying to stop completely at your second most recent serious quit attempt?","haven_labelled/vctrs_vctr/double",440686,99.8
"tq5d_3","TQ5D_3 - Did you cut down the amount you smoked before trying to stop completely at your third most recent serious quit attempt?","haven_labelled/vctrs_vctr/double",441196,99.9
"tq5e_1","TQ5E_1 - Which one of the following applies to your most recent serious quit attempt?","haven_labelled/vctrs_vctr/double",438818,99.4
"tq5e_2","TQ5E_2 - Which one of the following applies to your second most recent serious quit attempt?","haven_labelled/vctrs_vctr/double",440686,99.8
"tq5e_3","TQ5E_3 - Which one of the following applies to your third most recent serious quit attempt?","haven_labelled/vctrs_vctr/double",441196,99.9
"tq5f_11","TQ5F_1 - Which of the following do you think contributed to you making the most recent quit attempt?: Advice from a GP\health professional","haven_labelled/vctrs_vctr/double",438817,99.4
"tq5f_110","TQ5F_1 - Which of the following do you think contributed to you making the most recent quit attempt?: Don't know","haven_labelled/vctrs_vctr/double",438817,99.4
"tq5f_111","TQ5F_1 - Which of the following do you think contributed to you making the most recent quit attempt?: None of these","haven_labelled/vctrs_vctr/double",438817,99.4
"tq5f_112","TQ5F_1 - Which of the following do you think contributed to you making the most recent quit attempt?: Concern about effect of smoking on others","haven_labelled/vctrs_vctr/double",438817,99.4
"tq5f_113","TQ5F_1 - Which of the following do you think contributed to you making the most recent quit attempt?: Other","haven_labelled/vctrs_vctr/double",438817,99.4
"tq5f_114","TQ5F_1 - Which of the following do you think contributed to you making the most recent quit attempt?: General health related reason","haven_labelled/vctrs_vctr/double",438817,99.4
"tq5f_115","TQ5F_1 - Which of the following do you think contributed to you making the most recent quit attempt?: Being faced with smoking restrictions","haven_labelled/vctrs_vctr/double",438817,99.4
"tq5f_116","TQ5F_1 - Which of the following do you think contributed to you making the most recent quit attempt?: The Coronavirus outbreak","haven_labelled/vctrs_vctr/double",440052,99.7
"tq5f_12","TQ5F_1 - Which of the following do you think contributed to you making the most recent quit attempt?: A decision that smoking was too expensive","haven_labelled/vctrs_vctr/double",438817,99.4
"tq5f_13","TQ5F_1 - Which of the following do you think contributed to you making the most recent quit attempt?: I knew someone else who was stopping","haven_labelled/vctrs_vctr/double",438817,99.4
"tq5f_14","TQ5F_1 - Which of the following do you think contributed to you making the most recent quit attempt?: Health problems I had at the time","haven_labelled/vctrs_vctr/double",438817,99.4
"tq5f_15","TQ5F_1 - Which of the following do you think contributed to you making the most recent quit attempt?: A concern about future health problems","haven_labelled/vctrs_vctr/double",438817,99.4
"tq5f_16","TQ5F_1 - Which of the following do you think contributed to you making the most recent quit attempt?: Something said by family\friends\children","haven_labelled/vctrs_vctr/double",438817,99.4
"tq5f_17","TQ5F_1 - Which of the following do you think contributed to you making the most recent quit attempt?: For work related reasons","haven_labelled/vctrs_vctr/double",438817,99.4
"tq5f_18","TQ5F_1 - Which of the following do you think contributed to you making the most recent quit attempt?: No reason in particular","haven_labelled/vctrs_vctr/double",438817,99.4
"tq5f_19","TQ5F_1 - Which of the following do you think contributed to you making the most recent quit attempt?: Pregnancy","haven_labelled/vctrs_vctr/double",438817,99.4
"tq5f_21","TQ5F_2 - Which of the following do you think contributed to you making the second most recent quit attempt?: Advice from a GP\health professional","haven_labelled/vctrs_vctr/double",440686,99.8
"tq5f_210","TQ5F_2 - Which of the following do you think contributed to you making the second most recent quit attempt?: Don't know","haven_labelled/vctrs_vctr/double",440686,99.8
"tq5f_211","TQ5F_2 - Which of the following do you think contributed to you making the second most recent quit attempt?: None of these","haven_labelled/vctrs_vctr/double",440686,99.8
"tq5f_212","TQ5F_2 - Which of the following do you think contributed to you making the second most recent quit attempt?: Concern about effect of smoking on others","haven_labelled/vctrs_vctr/double",440686,99.8
"tq5f_213","TQ5F_2 - Which of the following do you think contributed to you making the second most recent quit attempt?: Other","haven_labelled/vctrs_vctr/double",440686,99.8
"tq5f_214","TQ5F_2 - Which of the following do you think contributed to you making the second most recent quit attempt?: General health related reason","haven_labelled/vctrs_vctr/double",440686,99.8
